,serial_id,役職no,役職名,役職名2,業種no,業種名,業種名2,従業員規模no,従業員規模,従業員規模2
2177,5494562107.0,6.0,主任／係長クラス,,15.0,卸売・小売業・商業（商社含む）,3.小売系,11.0,"20,000人以上",2.1000人以上
2178,2578848678.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
2179,162171902.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2180,9815456839.0,7.0,一般社員,,12.0,食品、医薬、化粧品,2.製造業,9.0,"5,000～9,999人",2.1000人以上
2181,2155999251.0,4.0,部長クラス,2.本部長・部長,12.0,食品、医薬、化粧品,2.製造業,5.0,300～499人,1.300～999人
2182,1955753380.0,6.0,主任／係長クラス,,11.0,素材,2.製造業,8.0,"3,000～4,999人",2.1000人以上
2183,1427653037.0,,,,,,,,,
2184,8388380484.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
2185,4499466817.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,7.0,"1,000～2,999人",2.1000人以上
2186,3436189080.0,2.0,役員クラス,1.経営者・役員,7.0,建設,,1.0,1～9人,
2187,7993894622.0,10.0,その他,,30.0,その他,,2.0,10～49人,
2188,671591699.0,5.0,課長クラス,3.課長,12.0,食品、医薬、化粧品,2.製造業,11.0,"20,000人以上",2.1000人以上
2189,6625989556.0,4.0,部長クラス,2.本部長・部長,20.0,運輸,3.小売系,5.0,300～499人,1.300～999人
2190,4171653947.0,10.0,その他,,25.0,医療,,3.0,50～99人,
2191,4746094073.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,11.0,"20,000人以上",2.1000人以上
2192,1027101974.0,10.0,その他,,22.0,放送・広告・出版・マスコミ,,1.0,1～9人,
2193,1314755804.0,1.0,経営者,1.経営者・役員,16.0,金融・証券・保険,1.金融・証券・保険,1.0,1～9人,
2194,8414707974.0,7.0,一般社員,,23.0,公務員（教員を除く）,,7.0,"1,000～2,999人",2.1000人以上
2195,5708156533.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
2196,5657506549.0,4.0,部長クラス,2.本部長・部長,25.0,医療,,5.0,300～499人,1.300～999人
2197,4663919687.0,9.0,契約社員,,23.0,公務員（教員を除く）,,4.0,100～299人,
2198,1463980317.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,8.0,"3,000～4,999人",2.1000人以上
2199,158694230.0,10.0,その他,,25.0,医療,,5.0,300～499人,1.300～999人
2200,4333111291.0,,,,,,,,,
2201,4224554145.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
2202,504390518.0,,,,,,,,,
2203,4154497720.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,6.0,500～999人,1.300～999人
2204,3808219424.0,6.0,主任／係長クラス,,23.0,公務員（教員を除く）,,8.0,"3,000～4,999人",2.1000人以上
2205,9681733619.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
2206,9163432804.0,4.0,部長クラス,2.本部長・部長,30.0,その他,,4.0,100～299人,
2207,4505432392.0,,,,,,,,,
2208,3598174994.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
2209,2510587224.0,6.0,主任／係長クラス,,7.0,建設,,4.0,100～299人,
2210,3599433738.0,2.0,役員クラス,1.経営者・役員,17.0,不動産,,4.0,100～299人,
2211,7113852104.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,9.0,"5,000～9,999人",2.1000人以上
2212,2171337924.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,4.0,100～299人,
2213,4162698691.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2214,8294638651.0,,,,,,,,,
2215,6959426452.0,1.0,経営者,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,2.0,10～49人,
2216,3115926005.0,6.0,主任／係長クラス,,15.0,卸売・小売業・商業（商社含む）,3.小売系,10.0,"10,000～19,999人",2.1000人以上
2217,725943540.0,,,,,,,,,
2218,5630209237.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
2219,4405498201.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2220,1298997380.0,1.0,経営者,1.経営者・役員,6.0,農林水産・鉱業,,1.0,1～9人,
2221,1785763451.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
2222,4285843482.0,4.0,部長クラス,2.本部長・部長,20.0,運輸,3.小売系,6.0,500～999人,1.300～999人
2223,6034672357.0,,,,,,,,,
2224,3769802071.0,,,,,,,,,
2225,8816979633.0,5.0,課長クラス,3.課長,17.0,不動産,,2.0,10～49人,
2226,2410602370.0,4.0,部長クラス,2.本部長・部長,11.0,素材,2.製造業,8.0,"3,000～4,999人",2.1000人以上
2227,910732797.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
2228,9519644505.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,2.0,10～49人,
2229,5658891700.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
2230,5456858286.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,3.0,50～99人,
2231,2262062162.0,6.0,主任／係長クラス,,15.0,卸売・小売業・商業（商社含む）,3.小売系,2.0,10～49人,
2232,3279176094.0,10.0,その他,,30.0,その他,,4.0,100～299人,
2233,9476525271.0,,,,,,,,,
2234,5002963612.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2235,9826995328.0,4.0,部長クラス,2.本部長・部長,30.0,その他,,11.0,"20,000人以上",2.1000人以上
2236,460500068.0,,,,,,,,,
2237,8578377823.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
2238,2166221842.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
2239,6124247215.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,5.0,300～499人,1.300～999人
2240,8938823694.0,5.0,課長クラス,3.課長,23.0,公務員（教員を除く）,,2.0,10～49人,
2241,9332463438.0,,,,,,,,,
2242,3550921455.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2243,7634194462.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
2244,9565777890.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2245,4513586784.0,10.0,その他,,30.0,その他,,2.0,10～49人,
2246,5275173974.0,7.0,一般社員,,24.0,教育・教育学習支援関係,,7.0,"1,000～2,999人",2.1000人以上
2247,8136749597.0,7.0,一般社員,,30.0,その他,,6.0,500～999人,1.300～999人
2248,7651270194.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2249,4250599533.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,7.0,"1,000～2,999人",2.1000人以上
2250,4164612939.0,,,,,,,,,
2251,3937310220.0,1.0,経営者,1.経営者・役員,25.0,医療,,4.0,100～299人,
2252,3152636963.0,4.0,部長クラス,2.本部長・部長,18.0,通信サービス,,6.0,500～999人,1.300～999人
2253,8358670035.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
2254,8834602707.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
2255,7794587950.0,9.0,契約社員,,23.0,公務員（教員を除く）,,6.0,500～999人,1.300～999人
2256,9070351166.0,,,,,,,,,
2257,1895146257.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
2258,7381384745.0,,,,,,,,,
2259,5752222457.0,10.0,その他,,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
2260,1730318795.0,6.0,主任／係長クラス,,14.0,エネルギー,,10.0,"10,000～19,999人",2.1000人以上
2261,5531223123.0,,,,,,,,,
2262,5563394423.0,,,,,,,,,
2263,1068262482.0,4.0,部長クラス,2.本部長・部長,11.0,素材,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2264,9978044751.0,,,,,,,,,
2265,682469739.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,3.0,50～99人,
2266,7413169622.0,10.0,その他,,30.0,その他,,1.0,1～9人,
2267,5165622946.0,6.0,主任／係長クラス,,30.0,その他,,8.0,"3,000～4,999人",2.1000人以上
2268,7052019162.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
2269,3217180111.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,2.0,10～49人,
2270,5453275813.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2271,6675816367.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2272,3565889640.0,4.0,部長クラス,2.本部長・部長,8.0,自動車、輸送機器,2.製造業,5.0,300～499人,1.300～999人
2273,8992580582.0,6.0,主任／係長クラス,,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2274,7454164505.0,6.0,主任／係長クラス,,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2275,6794854511.0,,,,,,,,,
2276,6805599793.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
2277,8025571892.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,11.0,"20,000人以上",2.1000人以上
2278,1565499037.0,6.0,主任／係長クラス,,13.0,その他製造,2.製造業,11.0,"20,000人以上",2.1000人以上
2279,6912651738.0,5.0,課長クラス,3.課長,20.0,運輸,3.小売系,11.0,"20,000人以上",2.1000人以上
2280,2346785083.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,4.0,100～299人,
2281,963734437.0,2.0,役員クラス,1.経営者・役員,19.0,情報処理、ＳＩ、ソフトウェア,,6.0,500～999人,1.300～999人
2282,7003055283.0,4.0,部長クラス,2.本部長・部長,17.0,不動産,,6.0,500～999人,1.300～999人
2283,5711430965.0,4.0,部長クラス,2.本部長・部長,12.0,食品、医薬、化粧品,2.製造業,8.0,"3,000～4,999人",2.1000人以上
2284,8018741721.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2285,9222212582.0,6.0,主任／係長クラス,,10.0,機械、重電,2.製造業,11.0,"20,000人以上",2.1000人以上
2286,9305051246.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,3.0,50～99人,
2287,7024339826.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,4.0,100～299人,
2288,1361151755.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2289,6068262680.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
2290,1969065866.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
2291,7818234777.0,1.0,経営者,1.経営者・役員,11.0,素材,2.製造業,1.0,1～9人,
2292,543472086.0,7.0,一般社員,,12.0,食品、医薬、化粧品,2.製造業,8.0,"3,000～4,999人",2.1000人以上
2293,5345147813.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
2294,6645108506.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
2295,3841231358.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2296,785620601.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
2297,8407073412.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,10.0,"10,000～19,999人",2.1000人以上
2298,8088399576.0,3.0,本部長クラス,2.本部長・部長,25.0,医療,,5.0,300～499人,1.300～999人
2299,5432332682.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
2300,5001568106.0,,,,,,,,,
2301,1316468610.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,10.0,"10,000～19,999人",2.1000人以上
2302,9591367993.0,4.0,部長クラス,2.本部長・部長,25.0,医療,,6.0,500～999人,1.300～999人
2303,6704044671.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
2304,7383848166.0,10.0,その他,,25.0,医療,,4.0,100～299人,
2305,8088293663.0,9.0,契約社員,,12.0,食品、医薬、化粧品,2.製造業,5.0,300～499人,1.300～999人
2306,8157861273.0,4.0,部長クラス,2.本部長・部長,10.0,機械、重電,2.製造業,9.0,"5,000～9,999人",2.1000人以上
2307,3270091544.0,2.0,役員クラス,1.経営者・役員,8.0,自動車、輸送機器,2.製造業,1.0,1～9人,
2308,9245718179.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,2.0,10～49人,
2309,9388716261.0,2.0,役員クラス,1.経営者・役員,7.0,建設,,8.0,"3,000～4,999人",2.1000人以上
2310,9751848767.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2311,9619013537.0,,,,,,,,,
2312,9346431079.0,4.0,部長クラス,2.本部長・部長,11.0,素材,2.製造業,4.0,100～299人,
2313,9603065892.0,7.0,一般社員,,21.0,コンサル・会計・法律関連,,1.0,1～9人,
2314,8739841726.0,4.0,部長クラス,2.本部長・部長,22.0,放送・広告・出版・マスコミ,,9.0,"5,000～9,999人",2.1000人以上
2315,9748550076.0,5.0,課長クラス,3.課長,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2316,406222191.0,1.0,経営者,1.経営者・役員,17.0,不動産,,6.0,500～999人,1.300～999人
2317,1995561141.0,1.0,経営者,1.経営者・役員,16.0,金融・証券・保険,1.金融・証券・保険,1.0,1～9人,
2318,7780155931.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
2319,3594461119.0,4.0,部長クラス,2.本部長・部長,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2320,9796343923.0,1.0,経営者,1.経営者・役員,8.0,自動車、輸送機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2321,6210812694.0,7.0,一般社員,,11.0,素材,2.製造業,9.0,"5,000～9,999人",2.1000人以上
2322,9293782779.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2323,6270948491.0,,,,,,,,,
2324,6984868514.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
2325,2333817028.0,3.0,本部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2326,9269139682.0,2.0,役員クラス,1.経営者・役員,7.0,建設,,10.0,"10,000～19,999人",2.1000人以上
2327,874839430.0,2.0,役員クラス,1.経営者・役員,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2328,3449985703.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
2329,8089177376.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
2330,85280493.0,2.0,役員クラス,1.経営者・役員,24.0,教育・教育学習支援関係,,5.0,300～499人,1.300～999人
2331,5938369705.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,8.0,"3,000～4,999人",2.1000人以上
2332,3790812613.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2333,347300252.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,2.0,10～49人,
2334,5947937468.0,7.0,一般社員,,17.0,不動産,,1.0,1～9人,
2335,1993395135.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2336,5785820211.0,10.0,その他,,18.0,通信サービス,,4.0,100～299人,
2337,4348913525.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
2338,4131779048.0,10.0,その他,,30.0,その他,,5.0,300～499人,1.300～999人
2339,6028633942.0,1.0,経営者,1.経営者・役員,16.0,金融・証券・保険,1.金融・証券・保険,3.0,50～99人,
2340,9144150671.0,5.0,課長クラス,3.課長,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2341,7920608809.0,,,,,,,,,
2342,3743752083.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,5.0,300～499人,1.300～999人
2343,5875391411.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,9.0,"5,000～9,999人",2.1000人以上
2344,5744465345.0,,,,,,,,,
2345,5437543938.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2346,8325128697.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
2347,8577178388.0,,,,,,,,,
2348,1646980747.0,6.0,主任／係長クラス,,13.0,その他製造,2.製造業,5.0,300～499人,1.300～999人
2349,1113525706.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,2.0,10～49人,
2350,9539041349.0,6.0,主任／係長クラス,,23.0,公務員（教員を除く）,,11.0,"20,000人以上",2.1000人以上
2351,8435136286.0,6.0,主任／係長クラス,,30.0,その他,,7.0,"1,000～2,999人",2.1000人以上
2352,2741113236.0,10.0,その他,,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
2353,577010103.0,7.0,一般社員,,24.0,教育・教育学習支援関係,,4.0,100～299人,
2354,6888350742.0,,,,,,,,,
2355,809276929.0,5.0,課長クラス,3.課長,11.0,素材,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2356,9548788385.0,4.0,部長クラス,2.本部長・部長,11.0,素材,2.製造業,10.0,"10,000～19,999人",2.1000人以上
2357,6563215430.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,9.0,"5,000～9,999人",2.1000人以上
2358,4204564280.0,9.0,契約社員,,9.0,電気、電子機器,2.製造業,2.0,10～49人,
2359,5750702490.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
2360,5176632354.0,5.0,課長クラス,3.課長,25.0,医療,,5.0,300～499人,1.300～999人
2361,9176298660.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2362,5666460683.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,11.0,"20,000人以上",2.1000人以上
2363,8692921818.0,1.0,経営者,1.経営者・役員,30.0,その他,,4.0,100～299人,
2364,3401018747.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,6.0,500～999人,1.300～999人
2365,9293015414.0,5.0,課長クラス,3.課長,23.0,公務員（教員を除く）,,9.0,"5,000～9,999人",2.1000人以上
2366,7847430196.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
2367,1493811538.0,6.0,主任／係長クラス,,7.0,建設,,3.0,50～99人,
2368,7721819844.0,5.0,課長クラス,3.課長,22.0,放送・広告・出版・マスコミ,,2.0,10～49人,
2369,3667360209.0,10.0,その他,,7.0,建設,,6.0,500～999人,1.300～999人
2370,9263584741.0,5.0,課長クラス,3.課長,7.0,建設,,4.0,100～299人,
2371,4677665558.0,,,,,,,,,
2372,2544667967.0,1.0,経営者,1.経営者・役員,7.0,建設,,2.0,10～49人,
2373,9322460700.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,9.0,"5,000～9,999人",2.1000人以上
2374,8227955150.0,6.0,主任／係長クラス,,10.0,機械、重電,2.製造業,10.0,"10,000～19,999人",2.1000人以上
2375,9998889778.0,2.0,役員クラス,1.経営者・役員,13.0,その他製造,2.製造業,6.0,500～999人,1.300～999人
2376,3534201549.0,1.0,経営者,1.経営者・役員,28.0,人材サービス,,5.0,300～499人,1.300～999人
2377,3540904374.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,4.0,100～299人,
2378,3889748352.0,7.0,一般社員,,10.0,機械、重電,2.製造業,11.0,"20,000人以上",2.1000人以上
2379,4811139096.0,7.0,一般社員,,17.0,不動産,,3.0,50～99人,
2380,365819662.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
2381,5873089371.0,6.0,主任／係長クラス,,23.0,公務員（教員を除く）,,11.0,"20,000人以上",2.1000人以上
2382,7889506095.0,5.0,課長クラス,3.課長,10.0,機械、重電,2.製造業,8.0,"3,000～4,999人",2.1000人以上
2383,9694547592.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
2384,7248063505.0,9.0,契約社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,6.0,500～999人,1.300～999人
2385,6586116452.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
2386,3943692210.0,5.0,課長クラス,3.課長,20.0,運輸,3.小売系,10.0,"10,000～19,999人",2.1000人以上
2387,4623431635.0,,,,,,,,,
2388,1308416780.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
2389,2641192967.0,10.0,その他,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
2390,9243138834.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
2391,4695200552.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
2392,1291492398.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
2393,9430152449.0,5.0,課長クラス,3.課長,17.0,不動産,,6.0,500～999人,1.300～999人
2394,4913903138.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
2395,8492036362.0,1.0,経営者,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,2.0,10～49人,
2396,1209027936.0,5.0,課長クラス,3.課長,30.0,その他,,3.0,50～99人,
2397,721671519.0,3.0,本部長クラス,2.本部長・部長,6.0,農林水産・鉱業,,4.0,100～299人,
2398,4719961088.0,,,,,,,,,
2399,371440334.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,2.0,10～49人,
2400,1264005887.0,4.0,部長クラス,2.本部長・部長,18.0,通信サービス,,11.0,"20,000人以上",2.1000人以上
2401,1142406096.0,10.0,その他,,19.0,情報処理、ＳＩ、ソフトウェア,,1.0,1～9人,
2402,7013496175.0,1.0,経営者,1.経営者・役員,10.0,機械、重電,2.製造業,2.0,10～49人,
2403,9711763236.0,3.0,本部長クラス,2.本部長・部長,17.0,不動産,,1.0,1～9人,
2404,9080720732.0,,,,,,,,,
2405,3068644862.0,7.0,一般社員,,10.0,機械、重電,2.製造業,7.0,"1,000～2,999人",2.1000人以上
2406,4965933717.0,6.0,主任／係長クラス,,15.0,卸売・小売業・商業（商社含む）,3.小売系,3.0,50～99人,
2407,4011693331.0,6.0,主任／係長クラス,,15.0,卸売・小売業・商業（商社含む）,3.小売系,6.0,500～999人,1.300～999人
2408,9511210765.0,4.0,部長クラス,2.本部長・部長,26.0,介護・福祉,,6.0,500～999人,1.300～999人
2409,5280651061.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
2410,2339186362.0,10.0,その他,,24.0,教育・教育学習支援関係,,1.0,1～9人,
2411,2515830182.0,2.0,役員クラス,1.経営者・役員,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
2412,5876308730.0,1.0,経営者,1.経営者・役員,30.0,その他,,4.0,100～299人,
2413,9331378777.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,8.0,"3,000～4,999人",2.1000人以上
2414,3976658052.0,2.0,役員クラス,1.経営者・役員,11.0,素材,2.製造業,2.0,10～49人,
2415,6718575354.0,10.0,その他,,21.0,コンサル・会計・法律関連,,1.0,1～9人,
2416,5616208252.0,1.0,経営者,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,1.0,1～9人,
2417,9554117906.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2418,81337611.0,2.0,役員クラス,1.経営者・役員,30.0,その他,,1.0,1～9人,
2419,7679516879.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
2420,7406146320.0,2.0,役員クラス,1.経営者・役員,13.0,その他製造,2.製造業,8.0,"3,000～4,999人",2.1000人以上
2421,7548045031.0,1.0,経営者,1.経営者・役員,24.0,教育・教育学習支援関係,,2.0,10～49人,
2422,7991354413.0,7.0,一般社員,,10.0,機械、重電,2.製造業,11.0,"20,000人以上",2.1000人以上
2423,3899772953.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
2424,8592647419.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,9.0,"5,000～9,999人",2.1000人以上
2425,1995177835.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
2426,935664167.0,1.0,経営者,1.経営者・役員,30.0,その他,,2.0,10～49人,
2427,7515265257.0,3.0,本部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2428,9641976282.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,4.0,100～299人,
2429,9517727318.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
2430,3646675120.0,5.0,課長クラス,3.課長,7.0,建設,,5.0,300～499人,1.300～999人
2431,9354169347.0,7.0,一般社員,,12.0,食品、医薬、化粧品,2.製造業,9.0,"5,000～9,999人",2.1000人以上
